ID,X,Y,Z,Description
HAO:0000624,130,90,40,metascutellar carina
HAO:0000625,10,100,40,metascutellum
HAO:0000626,20,100,40,metasoma
HAO:0000627,30,100,40,metasomal depression
HAO:0000628,40,100,40,metasternum
HAO:0000629,50,100,40,metasubalare
HAO:0000630,60,100,40,metathorax
HAO:0000631,70,100,40,metatibia
HAO:0000632,80,100,40,metepimeron
HAO:0000633,90,100,40,metepisternal depression
HAO:0000634,100,100,40,metepisternum
HAO:0000635,110,100,40,mid coxa
HAO:0000636,120,100,40,mid leg
HAO:0000637,130,100,40,midpit
HAO:0000638,10,110,40,monocondylic joint
HAO:0000639,20,110,40,mouthparts
HAO:0000640,30,110,40,multiporous plate sensillum
HAO:0000641,40,110,40,muscle
HAO:0000642,50,110,40,muscle bearing process of the metanotum
HAO:0000643,60,110,40,musculus retractor unguis
HAO:0000644,70,110,40,netrion
HAO:0000645,80,110,40,netrion apodeme
HAO:0000646,90,110,40,netrion sulcus
HAO:0000647,100,110,40,notaulus
HAO:0000648,110,110,40,notch
HAO:0000649,120,110,40,notopleural suture
HAO:0000650,130,110,40,notum
HAO:0000651,10,120,40,nucha
HAO:0000652,20,120,40,occipital arch
HAO:0000653,30,120,40,occipital carina
HAO:0000654,40,120,40,propleural fossa of the cranium
HAO:0000655,50,120,40,occipital depression
HAO:0000656,60,120,40,occipital sulcus
HAO:0000657,70,120,40,occiptal condyle
HAO:0000658,80,120,40,occiput
HAO:0000659,90,120,40,occlusor muscle apodeme
HAO:0000660,100,120,40,ocellar fovea
HAO:0000661,110,120,40,ocellus
HAO:0000662,120,120,40,ocular ocellar line
HAO:0000663,130,120,40,ocular sclerite
HAO:0000664,10,130,40,ocular suture
HAO:0000665,20,130,40,odontoidea
HAO:0000666,30,130,40,ommatidium
HAO:0000667,40,130,40,open coxal cavity
HAO:0000668,50,130,40,operculum
HAO:0000669,60,130,40,oral cavity
HAO:0000670,70,130,40,oral foramen
HAO:0000671,80,130,40,orbicula
HAO:0000672,90,130,40,orbit
HAO:0000673,100,130,40,orbital band
HAO:0000674,110,130,40,orbital carina
HAO:0000675,120,130,40,outer carina of the mandible
HAO:0000676,130,130,40,outer groove
HAO:0000677,10,10,50,outer orbit
HAO:0000678,20,10,50,ovipore
HAO:0000679,30,10,50,ovipositor
HAO:0000680,40,10,50,ovipositor sheath
HAO:0000681,50,10,50,paddle shaped seta
HAO:0000682,60,10,50,palpifer
HAO:0000683,70,10,50,palpus
HAO:0000684,80,10,50,paracoxal ridge
HAO:0000685,90,10,50,paracoxal sulcus
HAO:0000686,100,10,50,paraglossa
HAO:0000687,110,10,50,premento-paraglossal muscle
HAO:0000688,120,10,50,paramandibular process
HAO:0000689,130,10,50,paraocular area
HAO:0000690,10,20,50,paraocular carina
HAO:0000691,20,20,50,paraocular lobe
HAO:0000692,30,20,50,parapenis
HAO:0000693,40,20,50,parapenisjugum
HAO:0000694,50,20,50,parapsidal line
HAO:0000695,60,20,50,parapsis
HAO:0000696,70,20,50,parascrobal area
HAO:0000697,80,20,50,parascutal carina
HAO:0000698,90,20,50,paravalva
HAO:0000699,100,20,50,parietal
HAO:0000700,110,20,50,parietal band
HAO:0000701,120,20,50,parossiculo-penisvalval muscle
HAO:0000702,130,20,50,parossiculo-phallotremal muscle
HAO:0000703,10,30,50,parossiculus
HAO:0000704,20,30,50,patch
HAO:0000705,30,30,50,pectus
HAO:0000706,40,30,50,pedicel
HAO:0000707,50,30,50,penisvalva
HAO:0000708,60,30,50,penisvalvo-endophallal muscle
HAO:0000709,70,30,50,penisvalvo-gonossiculal muscle
HAO:0000710,80,30,50,penisvalvo-phallotremal muscle
HAO:0000711,90,30,50,peristome
HAO:0000712,100,30,50,peritreme
HAO:0000713,110,30,50,phallobase
HAO:0000714,120,30,50,phallotrema
HAO:0000715,130,30,50,pharate adult
HAO:0000716,10,40,50,phragma
HAO:0000717,20,40,50,pile
HAO:0000718,30,40,50,pit
HAO:0000719,40,40,50,planta
HAO:0000720,50,40,50,pleural apodeme
HAO:0000721,60,40,50,pleural apophysis
HAO:0000722,70,40,50,pleural area
HAO:0000723,80,40,50,pleural pit
HAO:0000724,90,40,50,pleural ridge
HAO:0000725,100,40,50,pleural suture
HAO:0000726,110,40,50,pleural wing process
HAO:0000727,120,40,50,pleurite
HAO:0000728,130,40,50,pleuro-ventral line
HAO:0000729,10,50,50,pleuron
HAO:0000730,20,50,50,pleurostoma
HAO:0000731,30,50,50,pleurostomal condyle
HAO:0000732,40,50,50,pleurostomal fossa
HAO:0000733,50,50,50,pleurostomal ridge
HAO:0000734,60,50,50,pleurostomal suture
HAO:0000735,70,50,50,plica
HAO:0000736,80,50,50,plica basalis
HAO:0000737,90,50,50,plica vannalis
HAO:0000738,100,50,50,plical area
HAO:0000739,110,50,50,pollex
HAO:0000740,120,50,50,postacetabular patch
HAO:0000741,130,50,50,postacetabular sulcus
HAO:0000742,10,60,50,postalar process
HAO:0000743,20,60,50,postclypeus
HAO:0000744,30,60,50,postcubitus
HAO:0000745,40,60,50,anterior cranio-mandibular muscle
HAO:0000746,50,60,50,posterior extension of preaxilla
HAO:0000747,60,60,50,posterior glossal plate
HAO:0000748,70,60,50,posterior glossal sclerite
HAO:0000749,80,60,50,posterior labral retractor
HAO:0000750,90,60,50,posterior lingual plate
HAO:0000751,100,60,50,posterior mesepimeral area
HAO:0000752,110,60,50,posterior mesepimeral inflection
HAO:0000753,120,60,50,posterior mesofurco-mesolaterophragmal muscle
HAO:0000754,130,60,50,posterior mesonoto-mesotrochanteral muscle
HAO:0000755,10,70,50,posterior mesopleuro-mesofurcal muscle
HAO:0000756,20,70,50,posterior mesopleuro-third axillary sclerite of fore wing muscle
HAO:0000757,30,70,50,posterior mesoscutellar sulcus
HAO:0000758,40,70,50,posterior notal wing process
HAO:0000759,50,70,50,posterior ocellar line
HAO:0000760,60,70,50,posterior profurcal lamella
HAO:0000761,70,70,50,posterior pronotal inflection
HAO:0000762,80,70,50,posterior pronotal sulcus
HAO:0000763,90,70,50,posterior propodeal projection
HAO:0000764,100,70,50,posterior scutellar depression
HAO:0000765,110,70,50,posterior scutum
HAO:0000766,120,70,50,posterior subalar pit
HAO:0000767,130,70,50,posterior supraalar area
HAO:0000768,10,80,50,posterior tentorial pit
HAO:0000769,20,80,50,posterior thoracic spiracle
HAO:0000770,30,80,50,posterodorsal edge of pronotum
HAO:0000771,40,80,50,posterodorsal edge of the mesopleuron
HAO:0000772,50,80,50,posterolateral pronotal area
HAO:0000773,60,80,50,posterolateral pronotal carina
HAO:0000774,70,80,50,posterolateral pronotal sulcus
HAO:0000775,80,80,50,posteroventral metapleural pit
HAO:0000776,90,80,50,postgena
HAO:0000777,100,80,50,postgenal bridge
HAO:0000778,110,80,50,postgenal cushion
HAO:0000779,120,80,50,postgenal pit
HAO:0000780,130,80,50,postgenal sulcus
HAO:0000781,10,90,50,postgenal suture
HAO:0000782,20,90,50,postlabium
HAO:0000783,30,90,50,postmarginal vein
HAO:0000784,40,90,50,postmedian notal wing process
HAO:0000785,50,90,50,postmentum
HAO:0000786,60,90,50,postnotum
HAO:0000787,70,90,50,postoccipital ridge
HAO:0000788,80,90,50,postoccipital sulcus
HAO:0000789,90,90,50,postoccipital suture
HAO:0000790,100,90,50,postocciput
HAO:0000791,110,90,50,postocellar furrow
HAO:0000792,120,90,50,postocellar vertex
HAO:0000793,130,90,50,postorbital carina
HAO:0000794,10,100,50,postpectal carina
HAO:0000795,20,100,50,postphragma
HAO:0000796,30,100,50,poststernite
HAO:0000797,40,100,50,posttergite
HAO:0000798,50,100,50,preapical tooth
HAO:0000799,60,100,50,prearticular incisure
HAO:0000800,70,100,50,preaxilla
HAO:0000801,80,100,50,preaxillar carina
HAO:0000802,90,100,50,prelabium
HAO:0000803,100,100,50,postmento-premental muscle
HAO:0000804,110,100,50,prementum
HAO:0000805,120,100,50,preoccipital carina
HAO:0000806,130,100,50,preoccipital furrow
HAO:0000807,10,110,50,preoccipital lunula
HAO:0000808,20,110,50,preocellar pit
HAO:0000809,30,110,50,preoral cavity
HAO:0000810,40,110,50,preorbital carina
HAO:0000811,50,110,50,prepectus
HAO:0000812,60,110,50,prepupa
HAO:0000813,70,110,50,prescutal ridge
HAO:0000814,80,110,50,prescutal sulcus
HAO:0000815,90,110,50,prescutum
HAO:0000816,100,110,50,prespecular sulcus
HAO:0000817,110,110,50,prespiracular propodeal area
HAO:0000818,120,110,50,presternum
HAO:0000819,130,110,50,prestigma
HAO:0000820,10,120,50,pretarsus
HAO:0000821,20,120,50,primary gonopore
HAO:0000822,30,120,50,process
HAO:0000823,40,120,50,prodiscrimen
HAO:0000824,50,120,50,prodiscrimenal lamella
HAO:0000825,60,120,50,profurca
HAO:0000826,70,120,50,profurcal arm
HAO:0000827,80,120,50,profurcal pit
HAO:0000828,90,120,50,profurco-laterocervical muscle
HAO:0000829,100,120,50,projection
HAO:0000830,110,120,50,pronope
HAO:0000831,120,120,50,pronotal cervical sulcus
HAO:0000832,130,120,50,pronotal collar
HAO:0000833,10,130,50,pronotal cushion
HAO:0000834,20,130,50,pronotal flange
HAO:0000835,30,130,50,pronotal groove
HAO:0000836,40,130,50,pronotal lobe
HAO:0000837,50,130,50,pronotal neck
HAO:0000838,60,130,50,pronotal plate
HAO:0000839,70,130,50,pronotal projection
HAO:0000840,80,130,50,pronotal shoulder
HAO:0000841,90,130,50,pronotal side
HAO:0000842,100,130,50,pronotal suprahumeral sulcus
HAO:0000843,110,130,50,pronotal verricule
HAO:0000844,120,130,50,pronoto-laterocervical muscle
HAO:0000845,130,130,50,pronoto-mesobasalar muscle
HAO:0000846,10,10,60,pronoto-mesothoracic spiracle muscle
HAO:0000847,20,10,60,pronoto-postoccipital muscle
HAO:0000848,30,10,60,pronoto-procoxal muscle
HAO:0000849,40,10,60,pronoto-profurcal muscle
HAO:0000850,50,10,60,pronoto-prophragmal muscle
HAO:0000851,60,10,60,pronoto-propleural muscle
HAO:0000852,70,10,60,pronoto-third axillary sclerite muscle
HAO:0000853,80,10,60,pronotum
HAO:0000854,90,10,60,propectus
HAO:0000855,100,10,60,prophragma
HAO:0000856,110,10,60,propleural arm
HAO:0000857,120,10,60,propleural cervical sulcus
HAO:0000858,130,10,60,propleural epicoxal sulcus
HAO:0000859,10,20,60,propleuro-postoccipital muscle
HAO:0000860,20,20,60,propleuro-procoxal muscle
HAO:0000861,30,20,60,propleuro-protrochanteral muscle
HAO:0000862,40,20,60,propleuron
HAO:0000863,50,20,60,propodeal bridge
HAO:0000864,60,20,60,propodeal carina
HAO:0000865,70,20,60,propodeal foramen
HAO:0000866,80,20,60,propodeal tooth
HAO:0000867,90,20,60,propodeo-first metasomal spiracle muscle
HAO:0000868,100,20,60,propodeo-second abdominal sternal muscle
HAO:0000869,110,20,60,propodeo-second abdominal tergal muscle
HAO:0000870,120,20,60,prospinasterno-mesofurcal muscle
HAO:0000871,130,20,60,prosternal incision
HAO:0000872,10,30,60,prosterno-procoxal muscle
HAO:0000873,20,30,60,prosternum
HAO:0000874,30,30,60,prothorax
HAO:0000875,40,30,60,protibial spur
HAO:0000876,50,30,60,proximal gonostipo-parossiculal muscle
HAO:0000877,60,30,60,proximodorsal gonostyle/volsella complex-penisvalval muscle
HAO:0000878,70,30,60,proximolateral apodeme of cupula
HAO:0000879,80,30,60,proximoventral gonostyle/volsella complex-penisvalval muscle
HAO:0000880,90,30,60,pseudoceps
HAO:0000881,100,30,60,pseudophragma
HAO:0000882,110,30,60,pteralia
HAO:0000883,120,30,60,pterothorax
HAO:0000884,130,30,60,pulvillum
HAO:0000885,10,40,60,puncture
HAO:0000886,20,40,60,pupa
HAO:0000887,30,40,60,pygidial plate
HAO:0000888,40,40,60,radial vein
HAO:0000889,50,40,60,radicle
HAO:0000890,60,40,60,radio-medial cross vein
HAO:0000891,70,40,60,ramal rod
HAO:0000892,80,40,60,rami valvularum
HAO:0000893,90,40,60,region
HAO:0000894,100,40,60,remigial region
HAO:0000895,110,40,60,reproductive system
HAO:0000896,120,40,60,retractor of the epipharynx
HAO:0000897,130,40,60,retractor of the mouth angle
HAO:0000898,10,50,60,rhachis
HAO:0000899,20,50,60,ridge
HAO:0000900,30,50,60,rim
HAO:0000901,40,50,60,row
HAO:0000902,50,50,60,row of impressions
HAO:0000903,60,50,60,row of setae
HAO:0000904,70,50,60,ruga
HAO:0000905,80,50,60,salivarial orifice
HAO:0000906,90,50,60,salivarium
HAO:0000907,100,50,60,scale
HAO:0000908,110,50,60,scape
HAO:0000909,120,50,60,sclerite
HAO:0000910,130,50,60,scopa
HAO:0000911,10,60,60,scrobal depression
HAO:0000912,20,60,60,scrobe
HAO:0000913,30,60,60,sculpture
HAO:0000914,40,60,60,scutellar bridge
HAO:0000915,50,60,60,scutellar disc
HAO:0000916,60,60,60,scutellar fovea
HAO:0000917,70,60,60,scutellar sulcus
HAO:0000918,80,60,60,scutoscutellar ridge
HAO:0000919,90,60,60,scutoscutellar sulcus
HAO:0000920,100,60,60,scutoscutellar suture
HAO:0000921,110,60,60,second axillary sclerite
HAO:0000922,120,60,60,second dorsal diagonal muscle
HAO:0000923,130,60,60,second median plate
HAO:0000924,10,70,60,second mesopleuro-mesonotal muscle
HAO:0000925,20,70,60,second phragmo-third phragmal muscle
HAO:0000926,30,70,60,proximal gonostyle/volsella complex-harpal muscle
HAO:0000927,40,70,60,second valvifer
HAO:0000928,50,70,60,second valvula
HAO:0000929,60,70,60,segment
HAO:0000930,70,70,60,sense organ
HAO:0000931,80,70,60,sensillar patch
HAO:0000932,90,70,60,sensillar patch of the male flagellomere
HAO:0000933,100,70,60,sensillum
HAO:0000934,110,70,60,sensillum trichodeum curvatum
HAO:0000935,120,70,60,seta
HAO:0000936,130,70,60,setiferous patch
HAO:0000937,10,80,60,sex flagellomere
HAO:0000938,20,80,60,signum
HAO:0000939,30,80,60,sitophore
HAO:0000940,40,80,60,skaphion
HAO:0000941,50,80,60,skaphion carina
HAO:0000942,60,80,60,spatha
HAO:0000943,70,80,60,specialized adhesive spur
HAO:0000944,80,80,60,speculum
HAO:0000945,90,80,60,spermatheca
HAO:0000946,100,80,60,spiculum
HAO:0000947,110,80,60,spina
HAO:0000948,120,80,60,spinasternum
HAO:0000949,130,80,60,spine
HAO:0000950,10,90,60,spiracle
HAO:0000951,20,90,60,spur
HAO:0000952,30,90,60,sternacostal suture
HAO:0000953,40,90,60,sternaulus
HAO:0000954,50,90,60,sternellum
HAO:0000955,60,90,60,sternite
HAO:0000956,70,90,60,sternum
HAO:0000957,80,90,60,stigma
HAO:0000958,90,90,60,stipes
HAO:0000959,100,90,60,stylet
HAO:0000960,110,90,60,subalar area
HAO:0000961,120,90,60,subalar pit
HAO:0000962,130,90,60,subalare
HAO:0000963,10,100,60,hypoproct
HAO:0000964,20,100,60,subantennal area
HAO:0000965,30,100,60,subantennal groove
HAO:0000966,40,100,60,subaxillular bar
HAO:0000967,50,100,60,subcosta
HAO:0000968,60,100,60,subgenal carina
HAO:0000969,70,100,60,subgenal coronet
HAO:0000970,80,100,60,submarginal carina of abdominal tergite
HAO:0000971,90,100,60,submarginal groove
HAO:0000972,100,100,60,submarginal vein
HAO:0000973,110,100,60,submedian carina
HAO:0000974,120,100,60,submetapleural carina
HAO:0000975,130,100,60,subpleural signum
HAO:0000976,10,110,60,subpleuron
HAO:0000977,20,110,60,sucking pump
HAO:0000978,30,110,60,sulcus
HAO:0000979,40,110,60,supraalar area
HAO:0000980,50,110,60,epiproct
HAO:0000981,60,110,60,supraclypeal area
HAO:0000982,70,110,60,suture
HAO:0000983,80,110,60,synsternal setiferous patch
HAO:0000984,90,110,60,synsternal translucent patch
HAO:0000985,100,110,60,synsternum
HAO:0000986,110,110,60,syntergal translucent patch
HAO:0000987,120,110,60,syntergum
HAO:0000988,130,110,60,tagma
HAO:0000989,10,120,60,tarsal claw
HAO:0000990,20,120,60,tarsal plantula
HAO:0000991,30,120,60,tarsomere
HAO:0000992,40,120,60,tarsus
HAO:0000993,50,120,60,tegula
HAO:0000994,60,120,60,telotarsus
HAO:0000995,70,120,60,temple
HAO:0000996,80,120,60,tendon
HAO:0000997,90,120,60,tentorial arm
HAO:0000998,100,120,60,tentorial bridge
HAO:0000999,110,120,60,tentorial pit
HAO:0001000,120,120,60,tentorio-antennal muscle
HAO:0001001,130,120,60,tentorio-labial muscle
HAO:0001002,10,130,60,tentorio-stipital muscle
HAO:0001003,20,130,60,tentorium
HAO:0001004,30,130,60,terebra
HAO:0001005,40,130,60,tergite
HAO:0001006,50,130,60,tergum
HAO:0001007,60,130,60,testis
HAO:0001008,70,130,60,third abdominal tergite
HAO:0001009,80,130,60,third axillary
HAO:0001010,90,130,60,third mesopleuro-mesonotal muscle
HAO:0001011,100,130,60,third phragmo-second abdominal tergal muscle
HAO:0001012,110,130,60,third valvula
HAO:0001013,120,130,60,thoracic segment
HAO:0001014,130,130,60,thoracic sternum
HAO:0001015,10,10,70,thorax
HAO:0001016,20,10,70,thyridium
HAO:0001017,30,10,70,tibia
HAO:0001018,40,10,70,tibial spur
HAO:0001019,50,10,70,tooth
HAO:0001020,60,10,70,torular space
HAO:0001021,70,10,70,torular triangle
HAO:0001022,80,10,70,torulus
HAO:0001023,90,10,70,transaxillar carina
HAO:0001024,100,10,70,translucent patch
HAO:0001025,110,10,70,transmetanotal carina
HAO:0001026,120,10,70,transpleural sulcus
HAO:0001027,130,10,70,transscutal fissure
HAO:0001028,10,20,70,transscutal line
HAO:0001029,20,20,70,transverse carina on petiole
HAO:0001030,30,20,70,transverse epipharyngeal muscle
HAO:0001031,40,20,70,transverse pronotal carina
HAO:0001032,50,20,70,transverse pronotal sulcus
HAO:0001033,60,20,70,trochantellus
HAO:0001034,70,20,70,trochanter
HAO:0001035,80,20,70,trochantin
HAO:0001036,90,20,70,tubercle
HAO:0001037,100,20,70,tuberculate verricule
HAO:0001038,110,20,70,type I sensillum trichodea
HAO:0001039,120,20,70,mechanosensory hair
HAO:0001040,130,20,70,umbilicated fovea
HAO:0001041,10,30,70,uncus
HAO:0001042,20,30,70,unguifer
HAO:0001043,30,30,70,unguitractor plate
HAO:0001044,40,30,70,upper face
HAO:0001045,50,30,70,upper mesopleural rim
HAO:0001046,60,30,70,valvar ridge
HAO:0001047,70,30,70,valviceps
HAO:0001048,80,30,70,valvispina
HAO:0001049,90,30,70,valvula
HAO:0001050,100,30,70,valvura
HAO:0001051,110,30,70,vannal region
HAO:0001052,120,30,70,vas deferens
HAO:0001053,130,30,70,velum
HAO:0001054,10,40,70,ventral apodeme of the first phragma
HAO:0001055,20,40,70,ventral bridge of the pronotum
HAO:0001056,30,40,70,ventral carina of the metapleuron
HAO:0001057,40,40,70,ventral cibarial dilatator
HAO:0001058,50,40,70,ventral edge of propleuron
HAO:0001059,60,40,70,ventral lamella of the tentorium
HAO:0001060,70,40,70,ventral mesopostnotal flange
HAO:0001061,80,40,70,ventral metafurcal lamella
HAO:0001062,90,40,70,ventral metapleural area
HAO:0001063,100,40,70,ventral pharyngeal dilatator
HAO:0001064,110,40,70,anterior tentorio-premental muscle
HAO:0001065,120,40,70,ventral profurcal lamella
HAO:0001066,130,40,70,ventral profurco-postoccipital muscle
HAO:0001067,10,50,70,ventral pronotal pit
HAO:0001068,20,50,70,ventral propleural area
HAO:0001069,30,50,70,ventral propodeal carina
HAO:0001070,40,50,70,ventral ridge of clypeus
HAO:0001071,50,50,70,ventral row of spines
HAO:0001072,60,50,70,ventral salivarial dilatator
HAO:0001073,70,50,70,ventral vertical lobe of the propleuron
HAO:0001074,80,50,70,ventrolateral cupolo-gonostyle/volsella complex
HAO:0001075,90,50,70,ventromedial cupulo-gonostyle/volsella complex muscle
HAO:0001076,100,50,70,verricule
HAO:0001077,110,50,70,vertex
HAO:0001078,120,50,70,vertex patch
HAO:0001079,130,50,70,vertical apodemal lobe of the mesoscutellum
HAO:0001080,10,60,70,vertical lobe of mesoscutum
HAO:0001081,20,60,70,vesicula seminalis
HAO:0001082,30,60,70,vestibulum
HAO:0001083,40,60,70,villus
HAO:0001084,50,60,70,volsella
HAO:0001085,60,60,70,volsellar plate
HAO:0001086,70,60,70,volsellar ridge
HAO:0001087,80,60,70,vulva
HAO:0001088,90,60,70,Waterston's evaporatorium
HAO:0001089,100,60,70,wing
HAO:0001090,110,60,70,wing base
HAO:0001091,120,60,70,wing cell
HAO:0001092,130,60,70,wing crease
HAO:0001093,10,70,70,wing membrane
HAO:0001094,20,70,70,wing region
HAO:0001095,30,70,70,wing vein
HAO:0001096,40,70,70,wing venation
HAO:0001097,50,70,70,axillular groove
HAO:0001098,60,70,70,capitate peg sensillum
HAO:0001099,70,70,70,head muscle
HAO:0001100,80,70,70,gaine
HAO:0001101,90,70,70,gorgeret
HAO:0001102,100,70,70,lanze
HAO:0001103,110,70,70,olistheter
HAO:0001104,120,70,70,postgenal ridge
HAO:0001105,130,70,70,profurcal muscle
HAO:0001106,10,80,70,probasitarsus
HAO:0001107,20,80,70,ventral ramus of the second valvula
HAO:0001108,30,80,70,pharyngeal muscle
HAO:0001109,40,80,70,postoccipital muscle
HAO:0001110,50,80,70,salivarial muscle
HAO:0001111,60,80,70,mesotrochanteral muscle
HAO:0001112,70,80,70,hypopharyngeal muscle
HAO:0001113,80,80,70,procoxal muscle
HAO:0001114,90,80,70,maxillar muscle
HAO:0001115,100,80,70,anterior thoracic spiracle occlusor muscle
HAO:0001116,110,80,70,laterocervical muscle
HAO:0001117,120,80,70,thoracic muscle
HAO:0001118,130,80,70,abdominal muscle
HAO:0001119,10,90,70,leg muscle
HAO:0001120,20,90,70,mesotibial spur
HAO:0001121,30,90,70,metatibial spur
HAO:0001122,40,90,70,procoxa
HAO:0001123,50,90,70,protrochanter
HAO:0001124,60,90,70,profemur
HAO:0001125,70,90,70,protarsus
HAO:0001126,80,90,70,second tarsomere of fore leg
HAO:0001127,90,90,70,third tarsomere of fore leg
HAO:0001128,100,90,70,fourth tarsomere of the fore leg
HAO:0001129,110,90,70,fifth tarsomere of the fore leg
HAO:0001130,120,90,70,mesotrochanter
HAO:0001131,130,90,70,mesofemur
HAO:0001132,10,100,70,mesotarsus
HAO:0001133,20,100,70,mesobasitarsus
HAO:0001134,30,100,70,second tarsomere of mid leg
HAO:0001135,40,100,70,third tarsomere of hind leg
HAO:0001136,50,100,70,third tarsomere of mid leg
HAO:0001137,60,100,70,fourth tarsomere of mid leg
HAO:0001138,70,100,70,fifth tarsomere of the mid leg
HAO:0001139,80,100,70,metatrochanter
HAO:0001140,90,100,70,metafemur
HAO:0001141,100,100,70,metatarsus
HAO:0001142,110,100,70,metabasitarsus
HAO:0001143,120,100,70,second tarsomere of hind leg
HAO:0001144,130,100,70,fourth tarsomere of hind leg
HAO:0001145,10,110,70,fifth tarsomere of hind leg
HAO:0001146,20,110,70,joint
HAO:0001147,30,110,70,abdominal mediotergite 3
HAO:0001148,40,110,70,first flagellomere
HAO:0001149,50,110,70,abdominal laterotergite 8
HAO:0001150,60,110,70,abdominal mediotergite 2
HAO:0001151,70,110,70,abdominal mediotergite 4
HAO:0001152,80,110,70,abdominal mediotergite 5
HAO:0001153,90,110,70,abdominal mediotergite 6
HAO:0001154,100,110,70,acidopore
HAO:0001155,110,110,70,acropleuron
HAO:0001156,120,110,70,acrotergite
HAO:0001157,130,110,70,adnotaular setae
HAO:0001158,10,120,70,adpetiolar strip
HAO:0001159,20,120,70,axillular line
HAO:0001160,30,120,70,axillary region of the fore wing
HAO:0001161,40,120,70,axillar depression
HAO:0001162,50,120,70,auxiliary propodeal carina
HAO:0001163,60,120,70,anteroventral cavity
HAO:0001164,70,120,70,anterior tentorio-scapal muscle
HAO:0001165,80,120,70,anterior stipito-palpal muscle
HAO:0001166,90,120,70,anterior second valvifer-second valvula muscle
HAO:0001167,100,120,70,anterior scutellum
HAO:0001168,110,120,70,anterior pronoto-laterocervical muscle
HAO:0001169,120,120,70,anterior mesonoto-metanotal muscle
HAO:0001170,130,120,70,anterior glossal plate
HAO:0001171,10,130,70,anterior flange of abdominal tergum nine
HAO:0001172,20,130,70,antennal muscle
HAO:0001173,30,130,70,annulus
HAO:0001174,40,130,70,anepimeron
HAO:0001175,50,130,70,anapleurite
HAO:0001176,60,130,70,banding pattern
HAO:0001177,70,130,70,basal articulation
HAO:0001178,80,130,70,admedian clypeal furrow
HAO:0001179,90,130,70,basal hooklet
HAO:0001180,100,130,70,basitarsal comb
HAO:0001181,110,130,70,foretarsal rake
HAO:0001182,120,130,70,cercal bristle
HAO:0001183,130,130,70,chela
HAO:0001184,10,10,80,clypeal tooth
HAO:0001185,20,10,80,clava
HAO:0001186,30,10,80,clavomere
HAO:0001187,40,10,80,clypeal carina
HAO:0001188,50,10,80,clypeogenal sulcus
HAO:0001189,60,10,80,crenulate ring of the metasoma
HAO:0001190,70,10,80,ctenidium
HAO:0001191,80,10,80,wing blade
HAO:0001192,90,10,80,ventral protibio-probasitarsal muscle
HAO:0001193,100,10,80,ventral metatibio-metabasitarsal muscle
HAO:0001194,110,10,80,ventral metapleuro-third axillary sclerite of hind wing muscle
HAO:0001195,120,10,80,ventral mesotibio-mesobasitarsal muscle
HAO:0001196,130,10,80,unguitractor plate of the protarsus
HAO:0001197,10,20,80,unguitractor plate of the metatarsus
HAO:0001198,20,20,80,unguitractor plate of the mesotarsus
HAO:0001199,30,20,80,tyloid
HAO:0001200,40,20,80,trochanteral fossa of the profemur
HAO:0001201,50,20,80,trochanteral fossa of the metafemur
HAO:0001202,60,20,80,trochanteral fossa of the mesofemur
HAO:0001203,70,20,80,transverse metepisternal carina
HAO:0001204,80,20,80,transscutal articulation
HAO:0001205,90,20,80,transepisternal line
HAO:0001206,100,20,80,tibial fossa of the profemur
HAO:0001207,110,20,80,tibial fossa of the femur
HAO:0001208,120,20,80,tibial condyle of the probasitarsus
HAO:0001209,130,20,80,tibial condyle of the metabasitarsus
HAO:0001210,10,30,80,tibial condyle of the mesobasitarsus
HAO:0001211,20,30,80,tibial articular process of the probasitarsus
HAO:0001212,30,30,80,tibial articular process of the metabasitarsus
HAO:0001213,40,30,80,tibial articular process of the mesobasitarsus
HAO:0001214,50,30,80,third mesopleuro-third axillary sclerite of fore wing muscle
HAO:0001215,60,30,80,tergal muscle
HAO:0001216,70,30,80,metanoto-metacoxal muscle
HAO:0001217,80,30,80,subomaulus
HAO:0001218,90,30,80,subforaminal bridge
HAO:0001219,100,30,80,subapical tooth
HAO:0001220,110,30,80,subantennal groove
HAO:0001221,120,30,80,subalar ridge
HAO:0001222,130,30,80,strigilis
HAO:0001223,10,40,80,sternal muscle
HAO:0001224,20,40,80,squama
HAO:0001225,30,40,80,spiracular muscle
HAO:0001226,40,40,80,tooth number 2
HAO:0001227,50,40,80,tooth number 3
HAO:0001228,60,40,80,tooth number 4
HAO:0001229,70,40,80,scutellum
HAO:0001230,80,40,80,scutellar plate
HAO:0001231,90,40,80,proximodorsal process of the protibia
HAO:0001232,100,40,80,proximodorsal process of the metatibia
HAO:0001233,110,40,80,proximodorsal process of the mesotibia
HAO:0001234,120,40,80,proximal profemoral apodeme
HAO:0001235,130,40,80,proximal mesofemoral apodeme
HAO:0001236,10,50,80,proximal condyle of the tarsomere
HAO:0001237,20,50,80,proximal articular process of the tarsomere
HAO:0001238,30,50,80,protrochantero-profemoral muscle
HAO:0001239,40,50,80,protrochantero-profemoral joint
HAO:0001240,50,50,80,protrochantero-profemoral articulation
HAO:0001241,60,50,80,femoral condyle of the protrochanter
HAO:0001242,70,50,80,protrochanteral apodeme
HAO:0001243,80,50,80,protrochantellus
HAO:0001244,90,50,80,protibio-probasitarsal joint
HAO:0001245,100,50,80,protibio-probasitarsal articulation
HAO:0001246,110,50,80,protibio-pretarsus of the protarsus muscle
