X, Y, Z, ID, Description
HAO:0000455,-32.23,24.75,-84.13,labral seta
HAO:0000456,-31.1375,24.75,-83.0375,labrum
HAO:0000457,-30.045,24.75,-81.945,lacinial lobe
HAO:0000458,-28.9525,24.75,-80.8525,lamella
HAO:0000459,-27.86,24.75,-79.76,larva
HAO:0000460,-26.7675,24.75,-78.6675,larval abdomen
HAO:0000461,-25.675,24.75,-77.575,larval head
HAO:0000462,-24.5825,24.75,-76.4825,larval tagma
HAO:0000463,-23.49,24.75,-75.39,larval thorax
HAO:0000464,-22.3975,24.75,-74.2975,lateral S9-cupulal muscle
HAO:0000465,-21.305,24.75,-73.205,lateral apodeme
HAO:0000466,-20.2125,24.75,-72.1125,lateral area of the mesoscutum
HAO:0000467,-19.12,24.75,-71.02,lateral articular process
HAO:0000468,-18.0275,24.75,-69.9275,lateral axillar area
HAO:0000469,-16.935,24.75,-68.835,lateral bar of the mesoscutellum
HAO:0000470,-15.8425,24.75,-67.7425,lateral basisternal projection
HAO:0000471,-14.75,24.75,-66.65,lateral carina of abdominal tergite 3
HAO:0000472,-13.6575,24.75,-65.5575,lateral gonostyle/volsella complex-penisvalval muscle
HAO:0000473,-12.565,24.75,-64.465,median gonostyle/volsella complex-volsella muscle
HAO:0000474,-11.4725,24.75,-63.3725,lateral margin of mesoscutum
HAO:0000475,-10.38,24.75,-62.28,lateral mesofurcal arm
HAO:0000476,-9.2875,24.75,-61.1875,lateral mesofurco-mesotrochanteral muscle
HAO:0000477,-8.195,24.75,-60.095,lateral mesoscutellar spine
HAO:0000478,-7.1025,24.75,-59.0025,lateral metapleuro-metacoxal muscle
HAO:0000479,-6.01,24.75,-57.91,lateral neck plate
HAO:0000480,-4.9175,24.75,-56.8175,lateral ocellar line
HAO:0000481,-36.6,23.205,-88.5,lateral ocellus
HAO:0000482,-35.5075,23.205,-87.4075,lateral profurco-procoxal muscle
HAO:0000483,-34.415,23.205,-86.315,lateral pronotal area
HAO:0000484,-33.3225,23.205,-85.2225,lateral propleural area
HAO:0000485,-32.23,23.205,-84.13,lateral propodeal area
HAO:0000486,-31.1375,23.205,-83.0375,lateral propodeal carina
HAO:0000487,-30.045,23.205,-81.945,lateral scutellar keel
HAO:0000488,-28.9525,23.205,-80.8525,lateral scutellar pit
HAO:0000489,-27.86,23.205,-79.76,lateral suspensor of the mouth
HAO:0000490,-26.7675,23.205,-78.6675,laterocervico-procoxal muscle
HAO:0000491,-25.675,23.205,-77.575,laterope
HAO:0000492,-24.5825,23.205,-76.4825,laterophragma
HAO:0000493,-23.49,23.205,-75.39,laterotergite
HAO:0000494,-22.3975,23.205,-74.2975,leg
HAO:0000495,-21.305,23.205,-73.205,leg segment
HAO:0000496,-20.2125,23.205,-72.1125,ligula
HAO:0000497,-19.12,23.205,-71.02,longitudinal carina of the propleuron
HAO:0000498,-18.0275,23.205,-69.9275,longitudinal line of the dorsal profurcal lamella
HAO:0000499,-16.935,23.205,-68.835,longitudinal metacoxal carina
HAO:0000500,-15.8425,23.205,-67.7425,longitudinal muscle of the sucking pump
HAO:0000501,-14.75,23.205,-66.65,longitudinal vein
HAO:0000502,-13.6575,23.205,-65.5575,lower face
HAO:0000503,-12.565,23.205,-64.465,malar line
HAO:0000504,-11.4725,23.205,-63.3725,malar sulcus
HAO:0000505,-10.38,23.205,-62.28,male genitalia
HAO:0000506,-9.2875,23.205,-61.1875,mandible
HAO:0000507,-8.195,23.205,-60.095,mandibular adductor muscle apodeme
HAO:0000508,-7.1025,23.205,-59.0025,mandibular condyle
HAO:0000509,-6.01,23.205,-57.91,mandibular gland
HAO:0000510,-4.9175,23.205,-56.8175,margin
HAO:0000511,-36.6,21.66,-88.5,marginal cilia
HAO:0000512,-35.5075,21.66,-87.4075,marginal vein
HAO:0000513,-34.415,21.66,-86.315,maxilla
HAO:0000514,-33.3225,21.66,-85.2225,maxillary gland
HAO:0000515,-32.23,21.66,-84.13,maxillary palp
HAO:0000516,-31.1375,21.66,-83.0375,medial 9th sterno-cupulal muscle
HAO:0000517,-30.045,21.66,-81.945,gonostyle/volsella complex-gonossiculus muscle
HAO:0000518,-28.9525,21.66,-80.8525,medial propodeal furrow
HAO:0000519,-27.86,21.66,-79.76,medial vein
HAO:0000520,-26.7675,21.66,-78.6675,median area of the mesoscutum
HAO:0000521,-25.675,21.66,-77.575,median mesofurco-mesotrochanteral muscle
HAO:0000522,-24.5825,21.66,-76.4825,median mesoscutal line
HAO:0000523,-23.49,21.66,-75.39,median mesoscutal sulcus
HAO:0000524,-22.3975,21.66,-74.2975,median metapleuro-metacoxal muscle
HAO:0000525,-21.305,21.66,-73.205,median oblique line
HAO:0000526,-20.2125,21.66,-72.1125,median ocellus
HAO:0000527,-19.12,21.66,-71.02,median plate
HAO:0000528,-18.0275,21.66,-69.9275,median profurco-procoxal muscle
HAO:0000529,-16.935,21.66,-68.835,median propodeal carina
HAO:0000530,-15.8425,21.66,-67.7425,median propodeal keel
HAO:0000531,-14.75,21.66,-66.65,median sclerotized style
HAO:0000532,-13.6575,21.66,-65.5575,median sulcus of postgenal bridge
HAO:0000533,-12.565,21.66,-64.465,mediolateral S9-cupulal muscle
HAO:0000534,-11.4725,21.66,-63.3725,mentum
HAO:0000535,-10.38,21.66,-62.28,meron
HAO:0000536,-9.2875,21.66,-61.1875,mesepimeral inflection
HAO:0000537,-8.195,21.66,-60.095,mesepimeral ridge
HAO:0000538,-7.1025,21.66,-59.0025,mesepimeral sulcus
HAO:0000539,-6.01,21.66,-57.91,mesepimeron
HAO:0000540,-4.9175,21.66,-56.8175,mesepisternal groove
HAO:0000541,-36.6,20.115,-88.5,mesepisternum
HAO:0000542,-35.5075,20.115,-87.4075,mesobasalare
HAO:0000543,-34.415,20.115,-86.315,mesocoxal depression
HAO:0000544,-33.3225,20.115,-85.2225,mesocoxo-mesosubalar muscle
HAO:0000545,-32.23,20.115,-84.13,mesodiscrimen
HAO:0000546,-31.1375,20.115,-83.0375,mesodiscrimenal lamella
HAO:0000547,-30.045,20.115,-81.945,mesofurca
HAO:0000548,-28.9525,20.115,-80.8525,mesofurcal bridge
HAO:0000549,-27.86,20.115,-79.76,mesofurcal pit
HAO:0000550,-26.7675,20.115,-78.6675,mesofurco-mesocoxal muscle
HAO:0000551,-25.675,20.115,-77.575,mesofurco-mesolaterophragmal muscle
HAO:0000552,-24.5825,20.115,-76.4825,mesofurco-metabasalar muscle
HAO:0000553,-23.49,20.115,-75.39,mesometapleural sulcus
HAO:0000554,-22.3975,20.115,-74.2975,mesometapleural suture
HAO:0000555,-21.305,20.115,-73.205,mesometapleuron
HAO:0000556,-20.2125,20.115,-72.1125,mesonotum
HAO:0000557,-19.12,20.115,-71.02,mesopectus
HAO:0000558,-18.0275,20.115,-69.9275,mesophragma
HAO:0000559,-16.935,20.115,-68.835,mesopleural carina
HAO:0000560,-15.8425,20.115,-67.7425,mesopleural epicoxal sulcus
HAO:0000561,-14.75,20.115,-66.65,mesopleural pit
HAO:0000562,-13.6575,20.115,-65.5575,mesopleural triangle
HAO:0000563,-12.565,20.115,-64.465,mesopleuro-mesobasalar muscle
HAO:0000564,-11.4725,20.115,-63.3725,mesopleuro-mesocoxal muscle
HAO:0000565,-10.38,20.115,-62.28,mesopleuro-third axillary sclerite of hind wing muscle
HAO:0000566,-9.2875,20.115,-61.1875,mesopleuron
HAO:0000567,-8.195,20.115,-60.095,mesopostnotum
HAO:0000568,-7.1025,20.115,-59.0025,mesopostscutellum
HAO:0000569,-6.01,20.115,-57.91,mesoscutal humeral sulcus
HAO:0000570,-4.9175,20.115,-56.8175,mesoscutal suprahumeral sulcus
HAO:0000571,-36.6,18.57,-88.5,mesoscutellar appendage
HAO:0000572,-35.5075,18.57,-87.4075,mesoscutellar-axillar complex
HAO:0000573,-34.415,18.57,-86.315,mesoscutello-metanotal muscle
HAO:0000574,-33.3225,18.57,-85.2225,mesoscutellum
HAO:0000575,-32.23,18.57,-84.13,mesoscutum
HAO:0000576,-31.1375,18.57,-83.0375,mesosoma
HAO:0000577,-30.045,18.57,-81.945,mesospinasterno-metafurcal muscle
HAO:0000578,-28.9525,18.57,-80.8525,mesosterno-mesocoxal muscle
HAO:0000579,-27.86,18.57,-79.76,mesosterno-procoxal muscle
HAO:0000580,-26.7675,18.57,-78.6675,mesosternum
HAO:0000581,-25.675,18.57,-77.575,mesosubalare
HAO:0000582,-24.5825,18.57,-76.4825,anterior thoracic spiracle
HAO:0000583,-23.49,18.57,-75.39,mesothorax
HAO:0000584,-22.3975,18.57,-74.2975,mesotrochantin
HAO:0000585,-21.305,18.57,-73.205,mesotrochantinal plate
HAO:0000586,-20.2125,18.57,-72.1125,metabasalare
HAO:0000587,-19.12,18.57,-71.02,metacoxa
HAO:0000588,-18.0275,18.57,-69.9275,metacoxal depression
HAO:0000589,-16.935,18.57,-68.835,metacoxo-metasubalar muscle
HAO:0000590,-15.8425,18.57,-67.7425,metadiscrimen
HAO:0000591,-14.75,18.57,-66.65,metadiscrimenal lamella
HAO:0000592,-13.6575,18.57,-65.5575,metafurca
HAO:0000593,-12.565,18.57,-64.465,metafurcal arm
HAO:0000594,-11.4725,18.57,-63.3725,metafurcal pit
HAO:0000595,-10.38,18.57,-62.28,metafurco-mesofurcal
HAO:0000596,-9.2875,18.57,-61.1875,metafurco-metacoxal muscle
HAO:0000597,-8.195,18.57,-60.095,metafurco-metatrochanteral muscle
HAO:0000598,-7.1025,18.57,-59.0025,metafurco-second abdominal sternal muscle
HAO:0000599,-6.01,18.57,-57.91,metanotal spine
HAO:0000600,-4.9175,18.57,-56.8175,metanotal trough
HAO:0000601,-36.6,17.025,-88.5,metanotal-propodeal sulcus
HAO:0000602,-35.5075,17.025,-87.4075,metanoto-metatrochanteral muscle
HAO:0000603,-34.415,17.025,-86.315,metanotum
HAO:0000604,-33.3225,17.025,-85.2225,metapectal-propodeal complex
HAO:0000605,-32.23,17.025,-84.13,metapectus
HAO:0000606,-31.1375,17.025,-83.0375,metaphragma
HAO:0000607,-30.045,17.025,-81.945,metapleural apodeme
HAO:0000608,-28.9525,17.025,-80.8525,metapleural arm
HAO:0000609,-27.86,17.025,-79.76,metapleural carina
HAO:0000610,-26.7675,17.025,-78.6675,metapleural epicoxal carina
HAO:0000611,-25.675,17.025,-77.575,metapleural epicoxal sulcus
HAO:0000612,-24.5825,17.025,-76.4825,metapleural pit
HAO:0000613,-23.49,17.025,-75.39,metapleural ridge
HAO:0000614,-22.3975,17.025,-74.2975,metapleural sulcus
HAO:0000615,-21.305,17.025,-73.205,metapleural triangle
HAO:0000616,-20.2125,17.025,-72.1125,metapleuro-metabasalar muscle
HAO:0000617,-19.12,17.025,-71.02,metapleuro-metanotal muscle
HAO:0000618,-18.0275,17.025,-69.9275,metapleuro-metasubalar muscle
HAO:0000619,-16.935,17.025,-68.835,metapleuro-metatrochanteral muscle
HAO:0000620,-15.8425,17.025,-67.7425,metapleuro-third axillary sclerite of hind wing muscle
HAO:0000621,-14.75,17.025,-66.65,metapleuron
HAO:0000622,-13.6575,17.025,-65.5575,metapostnotum
HAO:0000623,-12.565,17.025,-64.465,metascutellar arm
HAO:0000624,-11.4725,17.025,-63.3725,metascutellar carina
HAO:0000625,-10.38,17.025,-62.28,metascutellum
HAO:0000626,-9.2875,17.025,-61.1875,metasoma
HAO:0000627,-8.195,17.025,-60.095,metasomal depression
HAO:0000628,-7.1025,17.025,-59.0025,metasternum
HAO:0000629,-6.01,17.025,-57.91,metasubalare
HAO:0000630,-4.9175,17.025,-56.8175,metathorax
HAO:0000631,-36.6,15.48,-88.5,metatibia
HAO:0000632,-35.5075,15.48,-87.4075,metepimeron
HAO:0000633,-34.415,15.48,-86.315,metepisternal depression
HAO:0000634,-33.3225,15.48,-85.2225,metepisternum
HAO:0000635,-32.23,15.48,-84.13,mid coxa
HAO:0000636,-31.1375,15.48,-83.0375,mid leg
HAO:0000637,-30.045,15.48,-81.945,midpit
HAO:0000638,-28.9525,15.48,-80.8525,monocondylic joint
HAO:0000639,-27.86,15.48,-79.76,mouthparts
HAO:0000640,-26.7675,15.48,-78.6675,multiporous plate sensillum
HAO:0000641,-25.675,15.48,-77.575,muscle
HAO:0000642,-24.5825,15.48,-76.4825,muscle bearing process of the metanotum
HAO:0000643,-23.49,15.48,-75.39,musculus retractor unguis
HAO:0000644,-22.3975,15.48,-74.2975,netrion
HAO:0000645,-21.305,15.48,-73.205,netrion apodeme
HAO:0000646,-20.2125,15.48,-72.1125,netrion sulcus
HAO:0000647,-19.12,15.48,-71.02,notaulus
HAO:0000648,-18.0275,15.48,-69.9275,notch
HAO:0000649,-16.935,15.48,-68.835,notopleural suture
HAO:0000650,-15.8425,15.48,-67.7425,notum
HAO:0000651,-14.75,15.48,-66.65,nucha
HAO:0000652,-13.6575,15.48,-65.5575,occipital arch
HAO:0000653,-12.565,15.48,-64.465,occipital carina
HAO:0000654,-11.4725,15.48,-63.3725,propleural fossa of the cranium
HAO:0000655,-10.38,15.48,-62.28,occipital depression
HAO:0000656,-9.2875,15.48,-61.1875,occipital sulcus
HAO:0000657,-8.195,15.48,-60.095,occiptal condyle
HAO:0000658,-7.1025,15.48,-59.0025,occiput
HAO:0000659,-6.01,15.48,-57.91,occlusor muscle apodeme
HAO:0000660,-4.9175,15.48,-56.8175,ocellar fovea
HAO:0000661,-36.6,13.935,-88.5,ocellus
HAO:0000662,-35.5075,13.935,-87.4075,ocular ocellar line
HAO:0000663,-34.415,13.935,-86.315,ocular sclerite
HAO:0000664,-33.3225,13.935,-85.2225,ocular suture
HAO:0000665,-32.23,13.935,-84.13,odontoidea
HAO:0000666,-31.1375,13.935,-83.0375,ommatidium
HAO:0000667,-30.045,13.935,-81.945,open coxal cavity
HAO:0000668,-28.9525,13.935,-80.8525,operculum
HAO:0000669,-27.86,13.935,-79.76,oral cavity
HAO:0000670,-26.7675,13.935,-78.6675,oral foramen
HAO:0000671,-25.675,13.935,-77.575,orbicula
HAO:0000672,-24.5825,13.935,-76.4825,orbit
HAO:0000673,-23.49,13.935,-75.39,orbital band
HAO:0000674,-22.3975,13.935,-74.2975,orbital carina
HAO:0000675,-21.305,13.935,-73.205,outer carina of the mandible
HAO:0000676,-20.2125,13.935,-72.1125,outer groove
HAO:0000677,-19.12,13.935,-71.02,outer orbit
HAO:0000678,-18.0275,13.935,-69.9275,ovipore
HAO:0000679,-16.935,13.935,-68.835,ovipositor
HAO:0000680,-15.8425,13.935,-67.7425,ovipositor sheath
HAO:0000681,-14.75,13.935,-66.65,paddle shaped seta
HAO:0000682,-13.6575,13.935,-65.5575,palpifer
HAO:0000683,-12.565,13.935,-64.465,palpus
HAO:0000684,-11.4725,13.935,-63.3725,paracoxal ridge
HAO:0000685,-10.38,13.935,-62.28,paracoxal sulcus
HAO:0000686,-9.2875,13.935,-61.1875,paraglossa
HAO:0000687,-8.195,13.935,-60.095,premento-paraglossal muscle
HAO:0000688,-7.1025,13.935,-59.0025,paramandibular process
HAO:0000689,-6.01,13.935,-57.91,paraocular area
HAO:0000690,-4.9175,13.935,-56.8175,paraocular carina
HAO:0000691,-36.6,12.39,-88.5,paraocular lobe
HAO:0000692,-35.5075,12.39,-87.4075,parapenis
HAO:0000693,-34.415,12.39,-86.315,parapenisjugum
HAO:0000694,-33.3225,12.39,-85.2225,parapsidal line
HAO:0000695,-32.23,12.39,-84.13,parapsis
HAO:0000696,-31.1375,12.39,-83.0375,parascrobal area
HAO:0000697,-30.045,12.39,-81.945,parascutal carina
HAO:0000698,-28.9525,12.39,-80.8525,paravalva
HAO:0000699,-27.86,12.39,-79.76,parietal
HAO:0000700,-26.7675,12.39,-78.6675,parietal band
HAO:0000701,-25.675,12.39,-77.575,parossiculo-penisvalval muscle
HAO:0000702,-24.5825,12.39,-76.4825,parossiculo-phallotremal muscle
HAO:0000703,-23.49,12.39,-75.39,parossiculus
HAO:0000704,-22.3975,12.39,-74.2975,patch
HAO:0000705,-21.305,12.39,-73.205,pectus
HAO:0000706,-20.2125,12.39,-72.1125,pedicel
HAO:0000707,-19.12,12.39,-71.02,penisvalva
HAO:0000708,-18.0275,12.39,-69.9275,penisvalvo-endophallal muscle
HAO:0000709,-16.935,12.39,-68.835,penisvalvo-gonossiculal muscle
HAO:0000710,-15.8425,12.39,-67.7425,penisvalvo-phallotremal muscle
HAO:0000711,-14.75,12.39,-66.65,peristome
HAO:0000712,-13.6575,12.39,-65.5575,peritreme
HAO:0000713,-12.565,12.39,-64.465,phallobase
HAO:0000714,-11.4725,12.39,-63.3725,phallotrema
HAO:0000715,-10.38,12.39,-62.28,pharate adult
HAO:0000716,-9.2875,12.39,-61.1875,phragma
HAO:0000717,-8.195,12.39,-60.095,pile
HAO:0000718,-7.1025,12.39,-59.0025,pit
HAO:0000719,-6.01,12.39,-57.91,planta
HAO:0000720,-4.9175,12.39,-56.8175,pleural apodeme
HAO:0000721,-36.6,10.845,-88.5,pleural apophysis
HAO:0000722,-35.5075,10.845,-87.4075,pleural area
HAO:0000723,-34.415,10.845,-86.315,pleural pit
HAO:0000724,-33.3225,10.845,-85.2225,pleural ridge
HAO:0000725,-32.23,10.845,-84.13,pleural suture
HAO:0000726,-31.1375,10.845,-83.0375,pleural wing process
HAO:0000727,-30.045,10.845,-81.945,pleurite
HAO:0000728,-28.9525,10.845,-80.8525,pleuro-ventral line
HAO:0000729,-27.86,10.845,-79.76,pleuron
HAO:0000730,-26.7675,10.845,-78.6675,pleurostoma
HAO:0000731,-25.675,10.845,-77.575,pleurostomal condyle
HAO:0000732,-24.5825,10.845,-76.4825,pleurostomal fossa
HAO:0000733,-23.49,10.845,-75.39,pleurostomal ridge
HAO:0000734,-22.3975,10.845,-74.2975,pleurostomal suture
HAO:0000735,-21.305,10.845,-73.205,plica
HAO:0000736,-20.2125,10.845,-72.1125,plica basalis
HAO:0000737,-19.12,10.845,-71.02,plica vannalis
HAO:0000738,-18.0275,10.845,-69.9275,plical area
HAO:0000739,-16.935,10.845,-68.835,pollex
HAO:0000740,-15.8425,10.845,-67.7425,postacetabular patch
HAO:0000741,-14.75,10.845,-66.65,postacetabular sulcus
HAO:0000742,-13.6575,10.845,-65.5575,postalar process
HAO:0000743,-12.565,10.845,-64.465,postclypeus
HAO:0000744,-11.4725,10.845,-63.3725,postcubitus
HAO:0000745,-10.38,10.845,-62.28,anterior cranio-mandibular muscle
HAO:0000746,-9.2875,10.845,-61.1875,posterior extension of preaxilla
HAO:0000747,-8.195,10.845,-60.095,posterior glossal plate
HAO:0000748,-7.1025,10.845,-59.0025,posterior glossal sclerite
HAO:0000749,-6.01,10.845,-57.91,posterior labral retractor
HAO:0000750,-4.9175,10.845,-56.8175,posterior lingual plate
HAO:0000751,-36.6,9.3,-88.5,posterior mesepimeral area
HAO:0000752,-35.5075,9.3,-87.4075,posterior mesepimeral inflection
HAO:0000753,-34.415,9.3,-86.315,posterior mesofurco-mesolaterophragmal muscle
HAO:0000754,-33.3225,9.3,-85.2225,posterior mesonoto-mesotrochanteral muscle
HAO:0000755,-32.23,9.3,-84.13,posterior mesopleuro-mesofurcal muscle
HAO:0000756,-31.1375,9.3,-83.0375,posterior mesopleuro-third axillary sclerite of fore wing muscle
HAO:0000757,-30.045,9.3,-81.945,posterior mesoscutellar sulcus
HAO:0000758,-28.9525,9.3,-80.8525,posterior notal wing process
HAO:0000759,-27.86,9.3,-79.76,posterior ocellar line
HAO:0000760,-26.7675,9.3,-78.6675,posterior profurcal lamella
HAO:0000761,-25.675,9.3,-77.575,posterior pronotal inflection
HAO:0000762,-24.5825,9.3,-76.4825,posterior pronotal sulcus
HAO:0000763,-23.49,9.3,-75.39,posterior propodeal projection
HAO:0000764,-22.3975,9.3,-74.2975,posterior scutellar depression
HAO:0000765,-21.305,9.3,-73.205,posterior scutum
HAO:0000766,-20.2125,9.3,-72.1125,posterior subalar pit
HAO:0000767,-19.12,9.3,-71.02,posterior supraalar area
HAO:0000768,-18.0275,9.3,-69.9275,posterior tentorial pit
HAO:0000769,-16.935,9.3,-68.835,posterior thoracic spiracle
HAO:0000770,-15.8425,9.3,-67.7425,posterodorsal edge of pronotum
HAO:0000771,-14.75,9.3,-66.65,posterodorsal edge of the mesopleuron
HAO:0000772,-13.6575,9.3,-65.5575,posterolateral pronotal area
HAO:0000773,-12.565,9.3,-64.465,posterolateral pronotal carina
HAO:0000774,-11.4725,9.3,-63.3725,posterolateral pronotal sulcus
HAO:0000775,-10.38,9.3,-62.28,posteroventral metapleural pit
HAO:0000776,-9.2875,9.3,-61.1875,postgena
HAO:0000777,-8.195,9.3,-60.095,postgenal bridge
HAO:0000778,-7.1025,9.3,-59.0025,postgenal cushion
HAO:0000779,-6.01,9.3,-57.91,postgenal pit
HAO:0000780,-4.9175,9.3,-56.8175,postgenal sulcus
HAO:0000781,-36.6,7.755,-88.5,postgenal suture
HAO:0000782,-35.5075,7.755,-87.4075,postlabium
HAO:0000783,-34.415,7.755,-86.315,postmarginal vein
HAO:0000784,-33.3225,7.755,-85.2225,postmedian notal wing process
HAO:0000785,-32.23,7.755,-84.13,postmentum
HAO:0000786,-31.1375,7.755,-83.0375,postnotum
HAO:0000787,-30.045,7.755,-81.945,postoccipital ridge
HAO:0000788,-28.9525,7.755,-80.8525,postoccipital sulcus
HAO:0000789,-27.86,7.755,-79.76,postoccipital suture
HAO:0000790,-26.7675,7.755,-78.6675,postocciput
HAO:0000791,-25.675,7.755,-77.575,postocellar furrow
HAO:0000792,-24.5825,7.755,-76.4825,postocellar vertex
HAO:0000793,-23.49,7.755,-75.39,postorbital carina
HAO:0000794,-22.3975,7.755,-74.2975,postpectal carina
HAO:0000795,-21.305,7.755,-73.205,postphragma
HAO:0000796,-20.2125,7.755,-72.1125,poststernite
HAO:0000797,-19.12,7.755,-71.02,posttergite
HAO:0000798,-18.0275,7.755,-69.9275,preapical tooth
HAO:0000799,-16.935,7.755,-68.835,prearticular incisure
HAO:0000800,-15.8425,7.755,-67.7425,preaxilla
HAO:0000801,-14.75,7.755,-66.65,preaxillar carina
HAO:0000802,-13.6575,7.755,-65.5575,prelabium
HAO:0000803,-12.565,7.755,-64.465,postmento-premental muscle
HAO:0000804,-11.4725,7.755,-63.3725,prementum
HAO:0000805,-10.38,7.755,-62.28,preoccipital carina
HAO:0000806,-9.2875,7.755,-61.1875,preoccipital furrow
HAO:0000807,-8.195,7.755,-60.095,preoccipital lunula
HAO:0000808,-7.1025,7.755,-59.0025,preocellar pit
HAO:0000809,-6.01,7.755,-57.91,preoral cavity
HAO:0000810,-4.9175,7.755,-56.8175,preorbital carina
HAO:0000811,-36.6,6.21,-88.5,prepectus
HAO:0000812,-35.5075,6.21,-87.4075,prepupa
HAO:0000813,-34.415,6.21,-86.315,prescutal ridge
HAO:0000814,-33.3225,6.21,-85.2225,prescutal sulcus
HAO:0000815,-32.23,6.21,-84.13,prescutum
HAO:0000816,-31.1375,6.21,-83.0375,prespecular sulcus
HAO:0000817,-30.045,6.21,-81.945,prespiracular propodeal area
HAO:0000818,-28.9525,6.21,-80.8525,presternum
HAO:0000819,-27.86,6.21,-79.76,prestigma
HAO:0000820,-26.7675,6.21,-78.6675,pretarsus
HAO:0000821,-25.675,6.21,-77.575,primary gonopore
HAO:0000822,-24.5825,6.21,-76.4825,process
HAO:0000823,-23.49,6.21,-75.39,prodiscrimen
HAO:0000824,-22.3975,6.21,-74.2975,prodiscrimenal lamella
HAO:0000825,-21.305,6.21,-73.205,profurca
HAO:0000826,-20.2125,6.21,-72.1125,profurcal arm
HAO:0000827,-19.12,6.21,-71.02,profurcal pit
HAO:0000828,-18.0275,6.21,-69.9275,profurco-laterocervical muscle
HAO:0000829,-16.935,6.21,-68.835,projection
HAO:0000830,-15.8425,6.21,-67.7425,pronope
HAO:0000831,-14.75,6.21,-66.65,pronotal cervical sulcus
HAO:0000832,-13.6575,6.21,-65.5575,pronotal collar
HAO:0000833,-12.565,6.21,-64.465,pronotal cushion
HAO:0000834,-11.4725,6.21,-63.3725,pronotal flange
HAO:0000835,-10.38,6.21,-62.28,pronotal groove
HAO:0000836,-9.2875,6.21,-61.1875,pronotal lobe
HAO:0000837,-8.195,6.21,-60.095,pronotal neck
HAO:0000838,-7.1025,6.21,-59.0025,pronotal plate
HAO:0000839,-6.01,6.21,-57.91,pronotal projection
HAO:0000840,-4.9175,6.21,-56.8175,pronotal shoulder
HAO:0000841,-36.6,4.665,-88.5,pronotal side
HAO:0000842,-35.5075,4.665,-87.4075,pronotal suprahumeral sulcus
HAO:0000843,-34.415,4.665,-86.315,pronotal verricule
HAO:0000844,-33.3225,4.665,-85.2225,pronoto-laterocervical muscle
HAO:0000845,-32.23,4.665,-84.13,pronoto-mesobasalar muscle
HAO:0000846,-31.1375,4.665,-83.0375,pronoto-mesothoracic spiracle muscle
HAO:0000847,-30.045,4.665,-81.945,pronoto-postoccipital muscle
HAO:0000848,-28.9525,4.665,-80.8525,pronoto-procoxal muscle
HAO:0000849,-27.86,4.665,-79.76,pronoto-profurcal muscle
HAO:0000850,-26.7675,4.665,-78.6675,pronoto-prophragmal muscle
HAO:0000851,-25.675,4.665,-77.575,pronoto-propleural muscle
HAO:0000852,-24.5825,4.665,-76.4825,pronoto-third axillary sclerite muscle
HAO:0000853,-23.49,4.665,-75.39,pronotum
HAO:0000854,-22.3975,4.665,-74.2975,propectus
HAO:0000855,-21.305,4.665,-73.205,prophragma
HAO:0000856,-20.2125,4.665,-72.1125,propleural arm
HAO:0000857,-19.12,4.665,-71.02,propleural cervical sulcus
HAO:0000858,-18.0275,4.665,-69.9275,propleural epicoxal sulcus
HAO:0000859,-16.935,4.665,-68.835,propleuro-postoccipital muscle
HAO:0000860,-15.8425,4.665,-67.7425,propleuro-procoxal muscle
HAO:0000861,-14.75,4.665,-66.65,propleuro-protrochanteral muscle
HAO:0000862,-13.6575,4.665,-65.5575,propleuron
HAO:0000863,-12.565,4.665,-64.465,propodeal bridge
HAO:0000864,-11.4725,4.665,-63.3725,propodeal carina
HAO:0000865,-10.38,4.665,-62.28,propodeal foramen
HAO:0000866,-9.2875,4.665,-61.1875,propodeal tooth
HAO:0000867,-8.195,4.665,-60.095,propodeo-first metasomal spiracle muscle
HAO:0000868,-7.1025,4.665,-59.0025,propodeo-second abdominal sternal muscle
HAO:0000869,-6.01,4.665,-57.91,propodeo-second abdominal tergal muscle
HAO:0000870,-4.9175,4.665,-56.8175,prospinasterno-mesofurcal muscle
HAO:0000871,-36.6,3.12,-88.5,prosternal incision
HAO:0000872,-35.5075,3.12,-87.4075,prosterno-procoxal muscle
HAO:0000873,-34.415,3.12,-86.315,prosternum
HAO:0000874,-33.3225,3.12,-85.2225,prothorax
HAO:0000875,-32.23,3.12,-84.13,protibial spur
HAO:0000876,-31.1375,3.12,-83.0375,proximal gonostipo-parossiculal muscle
HAO:0000877,-30.045,3.12,-81.945,proximodorsal gonostyle/volsella complex-penisvalval muscle
HAO:0000878,-28.9525,3.12,-80.8525,proximolateral apodeme of cupula
HAO:0000879,-27.86,3.12,-79.76,proximoventral gonostyle/volsella complex-penisvalval muscle
HAO:0000880,-26.7675,3.12,-78.6675,pseudoceps
HAO:0000881,-25.675,3.12,-77.575,pseudophragma
HAO:0000882,-24.5825,3.12,-76.4825,pteralia
HAO:0000883,-23.49,3.12,-75.39,pterothorax
HAO:0000884,-22.3975,3.12,-74.2975,pulvillum
HAO:0000885,-21.305,3.12,-73.205,puncture
HAO:0000886,-20.2125,3.12,-72.1125,pupa
HAO:0000887,-19.12,3.12,-71.02,pygidial plate
HAO:0000888,-18.0275,3.12,-69.9275,radial vein
HAO:0000889,-16.935,3.12,-68.835,radicle
HAO:0000890,-15.8425,3.12,-67.7425,radio-medial cross vein
HAO:0000891,-14.75,3.12,-66.65,ramal rod
