10	100	40	HAO:0000625	metascutellum
20	100	40	HAO:0000626	metasoma
30	100	40	HAO:0000627	metasomal depression
40	100	40	HAO:0000628	metasternum
50	100	40	HAO:0000629	metasubalare
60	100	40	HAO:0000630	metathorax
70	100	40	HAO:0000631	metatibia
80	100	40	HAO:0000632	metepimeron
90	100	40	HAO:0000633	metepisternal depression
100	100	40	HAO:0000634	metepisternum
110	100	40	HAO:0000635	mid coxa
120	100	40	HAO:0000636	mid leg
130	100	40	HAO:0000637	midpit
10	110	40	HAO:0000638	monocondylic joint
20	110	40	HAO:0000639	mouthparts
30	110	40	HAO:0000640	multiporous plate sensillum
40	110	40	HAO:0000641	muscle
50	110	40	HAO:0000642	muscle bearing process of the metanotum
60	110	40	HAO:0000643	musculus retractor unguis
70	110	40	HAO:0000644	netrion
80	110	40	HAO:0000645	netrion apodeme
90	110	40	HAO:0000646	netrion sulcus
100	110	40	HAO:0000647	notaulus
110	110	40	HAO:0000648	notch
120	110	40	HAO:0000649	notopleural suture
130	110	40	HAO:0000650	notum
10	120	40	HAO:0000651	nucha
20	120	40	HAO:0000652	occipital arch
30	120	40	HAO:0000653	occipital carina
40	120	40	HAO:0000654	propleural fossa of the cranium
50	120	40	HAO:0000655	occipital depression
60	120	40	HAO:0000656	occipital sulcus
70	120	40	HAO:0000657	occiptal condyle
80	120	40	HAO:0000658	occiput
90	120	40	HAO:0000659	occlusor muscle apodeme
100	120	40	HAO:0000660	ocellar fovea
110	120	40	HAO:0000661	ocellus
120	120	40	HAO:0000662	ocular ocellar line
130	120	40	HAO:0000663	ocular sclerite
10	130	40	HAO:0000664	ocular suture
20	130	40	HAO:0000665	odontoidea
30	130	40	HAO:0000666	ommatidium
40	130	40	HAO:0000667	open coxal cavity
50	130	40	HAO:0000668	operculum
60	130	40	HAO:0000669	oral cavity
70	130	40	HAO:0000670	oral foramen
80	130	40	HAO:0000671	orbicula
90	130	40	HAO:0000672	orbit
100	130	40	HAO:0000673	orbital band
110	130	40	HAO:0000674	orbital carina
120	130	40	HAO:0000675	outer carina of the mandible
130	130	40	HAO:0000676	outer groove
10	10	50	HAO:0000677	outer orbit
20	10	50	HAO:0000678	ovipore
30	10	50	HAO:0000679	ovipositor
40	10	50	HAO:0000680	ovipositor sheath
50	10	50	HAO:0000681	paddle shaped seta
60	10	50	HAO:0000682	palpifer
70	10	50	HAO:0000683	palpus
80	10	50	HAO:0000684	paracoxal ridge
90	10	50	HAO:0000685	paracoxal sulcus
100	10	50	HAO:0000686	paraglossa
110	10	50	HAO:0000687	premento-paraglossal muscle
120	10	50	HAO:0000688	paramandibular process
130	10	50	HAO:0000689	paraocular area
10	20	50	HAO:0000690	paraocular carina
20	20	50	HAO:0000691	paraocular lobe
30	20	50	HAO:0000692	parapenis
40	20	50	HAO:0000693	parapenisjugum
50	20	50	HAO:0000694	parapsidal line
60	20	50	HAO:0000695	parapsis
70	20	50	HAO:0000696	parascrobal area
80	20	50	HAO:0000697	parascutal carina
90	20	50	HAO:0000698	paravalva
100	20	50	HAO:0000699	parietal
110	20	50	HAO:0000700	parietal band
120	20	50	HAO:0000701	parossiculo-penisvalval muscle
130	20	50	HAO:0000702	parossiculo-phallotremal muscle
10	30	50	HAO:0000703	parossiculus
20	30	50	HAO:0000704	patch
30	30	50	HAO:0000705	pectus
40	30	50	HAO:0000706	pedicel
50	30	50	HAO:0000707	penisvalva
60	30	50	HAO:0000708	penisvalvo-endophallal muscle
70	30	50	HAO:0000709	penisvalvo-gonossiculal muscle
80	30	50	HAO:0000710	penisvalvo-phallotremal muscle
90	30	50	HAO:0000711	peristome
100	30	50	HAO:0000712	peritreme
110	30	50	HAO:0000713	phallobase
120	30	50	HAO:0000714	phallotrema
130	30	50	HAO:0000715	pharate adult
10	40	50	HAO:0000716	phragma
20	40	50	HAO:0000717	pile
30	40	50	HAO:0000718	pit
40	40	50	HAO:0000719	planta
50	40	50	HAO:0000720	pleural apodeme
60	40	50	HAO:0000721	pleural apophysis
70	40	50	HAO:0000722	pleural area
80	40	50	HAO:0000723	pleural pit
90	40	50	HAO:0000724	pleural ridge
100	40	50	HAO:0000725	pleural suture
110	40	50	HAO:0000726	pleural wing process
120	40	50	HAO:0000727	pleurite
130	40	50	HAO:0000728	pleuro-ventral line
10	50	50	HAO:0000729	pleuron
20	50	50	HAO:0000730	pleurostoma
30	50	50	HAO:0000731	pleurostomal condyle
40	50	50	HAO:0000732	pleurostomal fossa
50	50	50	HAO:0000733	pleurostomal ridge
60	50	50	HAO:0000734	pleurostomal suture
70	50	50	HAO:0000735	plica
80	50	50	HAO:0000736	plica basalis
90	50	50	HAO:0000737	plica vannalis
100	50	50	HAO:0000738	plical area
110	50	50	HAO:0000739	pollex
120	50	50	HAO:0000740	postacetabular patch
130	50	50	HAO:0000741	postacetabular sulcus
10	60	50	HAO:0000742	postalar process
20	60	50	HAO:0000743	postclypeus
30	60	50	HAO:0000744	postcubitus
40	60	50	HAO:0000745	anterior cranio-mandibular muscle
50	60	50	HAO:0000746	posterior extension of preaxilla
60	60	50	HAO:0000747	posterior glossal plate
70	60	50	HAO:0000748	posterior glossal sclerite
80	60	50	HAO:0000749	posterior labral retractor
90	60	50	HAO:0000750	posterior lingual plate
100	60	50	HAO:0000751	posterior mesepimeral area
110	60	50	HAO:0000752	posterior mesepimeral inflection
120	60	50	HAO:0000753	posterior mesofurco-mesolaterophragmal muscle
130	60	50	HAO:0000754	posterior mesonoto-mesotrochanteral muscle
10	70	50	HAO:0000755	posterior mesopleuro-mesofurcal muscle
20	70	50	HAO:0000756	posterior mesopleuro-third axillary sclerite of fore wing muscle
30	70	50	HAO:0000757	posterior mesoscutellar sulcus
40	70	50	HAO:0000758	posterior notal wing process
50	70	50	HAO:0000759	posterior ocellar line
60	70	50	HAO:0000760	posterior profurcal lamella
70	70	50	HAO:0000761	posterior pronotal inflection
80	70	50	HAO:0000762	posterior pronotal sulcus
90	70	50	HAO:0000763	posterior propodeal projection
100	70	50	HAO:0000764	posterior scutellar depression
110	70	50	HAO:0000765	posterior scutum
120	70	50	HAO:0000766	posterior subalar pit
130	70	50	HAO:0000767	posterior supraalar area
10	80	50	HAO:0000768	posterior tentorial pit
20	80	50	HAO:0000769	posterior thoracic spiracle
30	80	50	HAO:0000770	posterodorsal edge of pronotum
40	80	50	HAO:0000771	posterodorsal edge of the mesopleuron
50	80	50	HAO:0000772	posterolateral pronotal area
60	80	50	HAO:0000773	posterolateral pronotal carina
70	80	50	HAO:0000774	posterolateral pronotal sulcus
80	80	50	HAO:0000775	posteroventral metapleural pit
90	80	50	HAO:0000776	postgena
100	80	50	HAO:0000777	postgenal bridge
110	80	50	HAO:0000778	postgenal cushion
120	80	50	HAO:0000779	postgenal pit
130	80	50	HAO:0000780	postgenal sulcus
10	90	50	HAO:0000781	postgenal suture
20	90	50	HAO:0000782	postlabium
30	90	50	HAO:0000783	postmarginal vein
40	90	50	HAO:0000784	postmedian notal wing process
50	90	50	HAO:0000785	postmentum
60	90	50	HAO:0000786	postnotum
70	90	50	HAO:0000787	postoccipital ridge
80	90	50	HAO:0000788	postoccipital sulcus
90	90	50	HAO:0000789	postoccipital suture
100	90	50	HAO:0000790	postocciput
110	90	50	HAO:0000791	postocellar furrow
120	90	50	HAO:0000792	postocellar vertex
130	90	50	HAO:0000793	postorbital carina
10	100	50	HAO:0000794	postpectal carina
20	100	50	HAO:0000795	postphragma
30	100	50	HAO:0000796	poststernite
40	100	50	HAO:0000797	posttergite
50	100	50	HAO:0000798	preapical tooth
60	100	50	HAO:0000799	prearticular incisure
70	100	50	HAO:0000800	preaxilla
80	100	50	HAO:0000801	preaxillar carina
90	100	50	HAO:0000802	prelabium
100	100	50	HAO:0000803	postmento-premental muscle
110	100	50	HAO:0000804	prementum
120	100	50	HAO:0000805	preoccipital carina
130	100	50	HAO:0000806	preoccipital furrow
10	110	50	HAO:0000807	preoccipital lunula
20	110	50	HAO:0000808	preocellar pit
30	110	50	HAO:0000809	preoral cavity
40	110	50	HAO:0000810	preorbital carina
50	110	50	HAO:0000811	prepectus
60	110	50	HAO:0000812	prepupa
70	110	50	HAO:0000813	prescutal ridge
80	110	50	HAO:0000814	prescutal sulcus
90	110	50	HAO:0000815	prescutum
100	110	50	HAO:0000816	prespecular sulcus
110	110	50	HAO:0000817	prespiracular propodeal area
120	110	50	HAO:0000818	presternum
130	110	50	HAO:0000819	prestigma
10	120	50	HAO:0000820	pretarsus
20	120	50	HAO:0000821	primary gonopore
30	120	50	HAO:0000822	process
40	120	50	HAO:0000823	prodiscrimen
50	120	50	HAO:0000824	prodiscrimenal lamella
60	120	50	HAO:0000825	profurca
70	120	50	HAO:0000826	profurcal arm
80	120	50	HAO:0000827	profurcal pit
90	120	50	HAO:0000828	profurco-laterocervical muscle
100	120	50	HAO:0000829	projection
110	120	50	HAO:0000830	pronope
120	120	50	HAO:0000831	pronotal cervical sulcus
130	120	50	HAO:0000832	pronotal collar
10	130	50	HAO:0000833	pronotal cushion
20	130	50	HAO:0000834	pronotal flange
30	130	50	HAO:0000835	pronotal groove
40	130	50	HAO:0000836	pronotal lobe
50	130	50	HAO:0000837	pronotal neck
60	130	50	HAO:0000838	pronotal plate
70	130	50	HAO:0000839	pronotal projection
80	130	50	HAO:0000840	pronotal shoulder
90	130	50	HAO:0000841	pronotal side
100	130	50	HAO:0000842	pronotal suprahumeral sulcus
110	130	50	HAO:0000843	pronotal verricule
120	130	50	HAO:0000844	pronoto-laterocervical muscle
130	130	50	HAO:0000845	pronoto-mesobasalar muscle
10	10	60	HAO:0000846	pronoto-mesothoracic spiracle muscle
20	10	60	HAO:0000847	pronoto-postoccipital muscle
30	10	60	HAO:0000848	pronoto-procoxal muscle
40	10	60	HAO:0000849	pronoto-profurcal muscle
50	10	60	HAO:0000850	pronoto-prophragmal muscle
60	10	60	HAO:0000851	pronoto-propleural muscle
70	10	60	HAO:0000852	pronoto-third axillary sclerite muscle
80	10	60	HAO:0000853	pronotum
90	10	60	HAO:0000854	propectus
100	10	60	HAO:0000855	prophragma
110	10	60	HAO:0000856	propleural arm
120	10	60	HAO:0000857	propleural cervical sulcus
130	10	60	HAO:0000858	propleural epicoxal sulcus
10	20	60	HAO:0000859	propleuro-postoccipital muscle
20	20	60	HAO:0000860	propleuro-procoxal muscle
30	20	60	HAO:0000861	propleuro-protrochanteral muscle
40	20	60	HAO:0000862	propleuron
50	20	60	HAO:0000863	propodeal bridge
60	20	60	HAO:0000864	propodeal carina
70	20	60	HAO:0000865	propodeal foramen
80	20	60	HAO:0000866	propodeal tooth
90	20	60	HAO:0000867	propodeo-first metasomal spiracle muscle
100	20	60	HAO:0000868	propodeo-second abdominal sternal muscle
110	20	60	HAO:0000869	propodeo-second abdominal tergal muscle
120	20	60	HAO:0000870	prospinasterno-mesofurcal muscle
130	20	60	HAO:0000871	prosternal incision
10	30	60	HAO:0000872	prosterno-procoxal muscle
20	30	60	HAO:0000873	prosternum
30	30	60	HAO:0000874	prothorax
40	30	60	HAO:0000875	protibial spur
50	30	60	HAO:0000876	proximal gonostipo-parossiculal muscle
60	30	60	HAO:0000877	proximodorsal gonostyle/volsella complex-penisvalval muscle
70	30	60	HAO:0000878	proximolateral apodeme of cupula
80	30	60	HAO:0000879	proximoventral gonostyle/volsella complex-penisvalval muscle
90	30	60	HAO:0000880	pseudoceps
100	30	60	HAO:0000881	pseudophragma
110	30	60	HAO:0000882	pteralia
120	30	60	HAO:0000883	pterothorax
130	30	60	HAO:0000884	pulvillum
10	40	60	HAO:0000885	puncture
20	40	60	HAO:0000886	pupa
30	40	60	HAO:0000887	pygidial plate
40	40	60	HAO:0000888	radial vein
50	40	60	HAO:0000889	radicle
60	40	60	HAO:0000890	radio-medial cross vein
70	40	60	HAO:0000891	ramal rod
80	40	60	HAO:0000892	rami valvularum
90	40	60	HAO:0000893	region
100	40	60	HAO:0000894	remigial region
110	40	60	HAO:0000895	reproductive system
120	40	60	HAO:0000896	retractor of the epipharynx
130	40	60	HAO:0000897	retractor of the mouth angle
10	50	60	HAO:0000898	rhachis
20	50	60	HAO:0000899	ridge
30	50	60	HAO:0000900	rim
40	50	60	HAO:0000901	row
50	50	60	HAO:0000902	row of impressions
60	50	60	HAO:0000903	row of setae
70	50	60	HAO:0000904	ruga
80	50	60	HAO:0000905	salivarial orifice
90	50	60	HAO:0000906	salivarium
100	50	60	HAO:0000907	scale
110	50	60	HAO:0000908	scape
120	50	60	HAO:0000909	sclerite
130	50	60	HAO:0000910	scopa
10	60	60	HAO:0000911	scrobal depression
20	60	60	HAO:0000912	scrobe
30	60	60	HAO:0000913	sculpture
40	60	60	HAO:0000914	scutellar bridge
50	60	60	HAO:0000915	scutellar disc
60	60	60	HAO:0000916	scutellar fovea
70	60	60	HAO:0000917	scutellar sulcus
80	60	60	HAO:0000918	scutoscutellar ridge
90	60	60	HAO:0000919	scutoscutellar sulcus
100	60	60	HAO:0000920	scutoscutellar suture
110	60	60	HAO:0000921	second axillary sclerite
120	60	60	HAO:0000922	second dorsal diagonal muscle
130	60	60	HAO:0000923	second median plate
10	70	60	HAO:0000924	second mesopleuro-mesonotal muscle
20	70	60	HAO:0000925	second phragmo-third phragmal muscle
30	70	60	HAO:0000926	proximal gonostyle/volsella complex-harpal muscle
40	70	60	HAO:0000927	second valvifer
50	70	60	HAO:0000928	second valvula
60	70	60	HAO:0000929	segment
70	70	60	HAO:0000930	sense organ
80	70	60	HAO:0000931	sensillar patch
90	70	60	HAO:0000932	sensillar patch of the male flagellomere
100	70	60	HAO:0000933	sensillum
110	70	60	HAO:0000934	sensillum trichodeum curvatum
120	70	60	HAO:0000935	seta
130	70	60	HAO:0000936	setiferous patch
10	80	60	HAO:0000937	sex flagellomere
20	80	60	HAO:0000938	signum
30	80	60	HAO:0000939	sitophore
40	80	60	HAO:0000940	skaphion
50	80	60	HAO:0000941	skaphion carina
60	80	60	HAO:0000942	spatha
70	80	60	HAO:0000943	specialized adhesive spur
80	80	60	HAO:0000944	speculum
90	80	60	HAO:0000945	spermatheca
100	80	60	HAO:0000946	spiculum
110	80	60	HAO:0000947	spina
120	80	60	HAO:0000948	spinasternum
130	80	60	HAO:0000949	spine
10	90	60	HAO:0000950	spiracle
20	90	60	HAO:0000951	spur
30	90	60	HAO:0000952	sternacostal suture
40	90	60	HAO:0000953	sternaulus
50	90	60	HAO:0000954	sternellum
60	90	60	HAO:0000955	sternite
70	90	60	HAO:0000956	sternum
80	90	60	HAO:0000957	stigma
90	90	60	HAO:0000958	stipes
100	90	60	HAO:0000959	stylet
110	90	60	HAO:0000960	subalar area
120	90	60	HAO:0000961	subalar pit
130	90	60	HAO:0000962	subalare
10	100	60	HAO:0000963	hypoproct
20	100	60	HAO:0000964	subantennal area
30	100	60	HAO:0000965	subantennal groove
40	100	60	HAO:0000966	subaxillular bar
50	100	60	HAO:0000967	subcosta
60	100	60	HAO:0000968	subgenal carina
70	100	60	HAO:0000969	subgenal coronet
80	100	60	HAO:0000970	submarginal carina of abdominal tergite
90	100	60	HAO:0000971	submarginal groove
100	100	60	HAO:0000972	submarginal vein
110	100	60	HAO:0000973	submedian carina
120	100	60	HAO:0000974	submetapleural carina
130	100	60	HAO:0000975	subpleural signum
10	110	60	HAO:0000976	subpleuron
20	110	60	HAO:0000977	sucking pump
30	110	60	HAO:0000978	sulcus
40	110	60	HAO:0000979	supraalar area
50	110	60	HAO:0000980	epiproct
60	110	60	HAO:0000981	supraclypeal area
70	110	60	HAO:0000982	suture
80	110	60	HAO:0000983	synsternal setiferous patch
90	110	60	HAO:0000984	synsternal translucent patch
100	110	60	HAO:0000985	synsternum
110	110	60	HAO:0000986	syntergal translucent patch
120	110	60	HAO:0000987	syntergum
130	110	60	HAO:0000988	tagma
10	120	60	HAO:0000989	tarsal claw
20	120	60	HAO:0000990	tarsal plantula
30	120	60	HAO:0000991	tarsomere
40	120	60	HAO:0000992	tarsus
50	120	60	HAO:0000993	tegula
60	120	60	HAO:0000994	telotarsus
70	120	60	HAO:0000995	temple
80	120	60	HAO:0000996	tendon
90	120	60	HAO:0000997	tentorial arm
100	120	60	HAO:0000998	tentorial bridge
110	120	60	HAO:0000999	tentorial pit
120	120	60	HAO:0001000	tentorio-antennal muscle
130	120	60	HAO:0001001	tentorio-labial muscle
10	130	60	HAO:0001002	tentorio-stipital muscle
20	130	60	HAO:0001003	tentorium
30	130	60	HAO:0001004	terebra
40	130	60	HAO:0001005	tergite
50	130	60	HAO:0001006	tergum
60	130	60	HAO:0001007	testis
70	130	60	HAO:0001008	third abdominal tergite
80	130	60	HAO:0001009	third axillary
90	130	60	HAO:0001010	third mesopleuro-mesonotal muscle
100	130	60	HAO:0001011	third phragmo-second abdominal tergal muscle
110	130	60	HAO:0001012	third valvula
120	130	60	HAO:0001013	thoracic segment
130	130	60	HAO:0001014	thoracic sternum
10	10	70	HAO:0001015	thorax
20	10	70	HAO:0001016	thyridium
30	10	70	HAO:0001017	tibia
40	10	70	HAO:0001018	tibial spur
50	10	70	HAO:0001019	tooth
60	10	70	HAO:0001020	torular space
70	10	70	HAO:0001021	torular triangle
80	10	70	HAO:0001022	torulus
90	10	70	HAO:0001023	transaxillar carina
100	10	70	HAO:0001024	translucent patch
110	10	70	HAO:0001025	transmetanotal carina
120	10	70	HAO:0001026	transpleural sulcus
130	10	70	HAO:0001027	transscutal fissure
10	20	70	HAO:0001028	transscutal line
20	20	70	HAO:0001029	transverse carina on petiole
30	20	70	HAO:0001030	transverse epipharyngeal muscle
40	20	70	HAO:0001031	transverse pronotal carina
50	20	70	HAO:0001032	transverse pronotal sulcus
60	20	70	HAO:0001033	trochantellus
70	20	70	HAO:0001034	trochanter
80	20	70	HAO:0001035	trochantin
90	20	70	HAO:0001036	tubercle
100	20	70	HAO:0001037	tuberculate verricule
110	20	70	HAO:0001038	type I sensillum trichodea
120	20	70	HAO:0001039	mechanosensory hair
130	20	70	HAO:0001040	umbilicated fovea
10	30	70	HAO:0001041	uncus
20	30	70	HAO:0001042	unguifer
30	30	70	HAO:0001043	unguitractor plate
40	30	70	HAO:0001044	upper face
50	30	70	HAO:0001045	upper mesopleural rim
60	30	70	HAO:0001046	valvar ridge
70	30	70	HAO:0001047	valviceps
80	30	70	HAO:0001048	valvispina
90	30	70	HAO:0001049	valvula
100	30	70	HAO:0001050	valvura
110	30	70	HAO:0001051	vannal region
120	30	70	HAO:0001052	vas deferens
130	30	70	HAO:0001053	velum
10	40	70	HAO:0001054	ventral apodeme of the first phragma
20	40	70	HAO:0001055	ventral bridge of the pronotum
30	40	70	HAO:0001056	ventral carina of the metapleuron
40	40	70	HAO:0001057	ventral cibarial dilatator
50	40	70	HAO:0001058	ventral edge of propleuron
60	40	70	HAO:0001059	ventral lamella of the tentorium
70	40	70	HAO:0001060	ventral mesopostnotal flange
80	40	70	HAO:0001061	ventral metafurcal lamella
90	40	70	HAO:0001062	ventral metapleural area
100	40	70	HAO:0001063	ventral pharyngeal dilatator
110	40	70	HAO:0001064	anterior tentorio-premental muscle
120	40	70	HAO:0001065	ventral profurcal lamella
130	40	70	HAO:0001066	ventral profurco-postoccipital muscle
10	50	70	HAO:0001067	ventral pronotal pit
20	50	70	HAO:0001068	ventral propleural area
30	50	70	HAO:0001069	ventral propodeal carina
40	50	70	HAO:0001070	ventral ridge of clypeus
50	50	70	HAO:0001071	ventral row of spines
60	50	70	HAO:0001072	ventral salivarial dilatator
70	50	70	HAO:0001073	ventral vertical lobe of the propleuron
80	50	70	HAO:0001074	ventrolateral cupolo-gonostyle/volsella complex
90	50	70	HAO:0001075	ventromedial cupulo-gonostyle/volsella complex muscle
100	50	70	HAO:0001076	verricule
110	50	70	HAO:0001077	vertex
120	50	70	HAO:0001078	vertex patch
130	50	70	HAO:0001079	vertical apodemal lobe of the mesoscutellum
10	60	70	HAO:0001080	vertical lobe of mesoscutum
20	60	70	HAO:0001081	vesicula seminalis
30	60	70	HAO:0001082	vestibulum
40	60	70	HAO:0001083	villus
50	60	70	HAO:0001084	volsella
60	60	70	HAO:0001085	volsellar plate
70	60	70	HAO:0001086	volsellar ridge
80	60	70	HAO:0001087	vulva
90	60	70	HAO:0001088	Waterston's evaporatorium
100	60	70	HAO:0001089	wing
110	60	70	HAO:0001090	wing base
120	60	70	HAO:0001091	wing cell
130	60	70	HAO:0001092	wing crease
10	70	70	HAO:0001093	wing membrane
20	70	70	HAO:0001094	wing region
30	70	70	HAO:0001095	wing vein
40	70	70	HAO:0001096	wing venation
50	70	70	HAO:0001097	axillular groove
60	70	70	HAO:0001098	capitate peg sensillum
70	70	70	HAO:0001099	head muscle
80	70	70	HAO:0001100	gaine
90	70	70	HAO:0001101	gorgeret
100	70	70	HAO:0001102	lanze
110	70	70	HAO:0001103	olistheter
120	70	70	HAO:0001104	postgenal ridge
130	70	70	HAO:0001105	profurcal muscle
10	80	70	HAO:0001106	probasitarsus
20	80	70	HAO:0001107	ventral ramus of the second valvula
30	80	70	HAO:0001108	pharyngeal muscle
40	80	70	HAO:0001109	postoccipital muscle
50	80	70	HAO:0001110	salivarial muscle
60	80	70	HAO:0001111	mesotrochanteral muscle
70	80	70	HAO:0001112	hypopharyngeal muscle
80	80	70	HAO:0001113	procoxal muscle
90	80	70	HAO:0001114	maxillar muscle
100	80	70	HAO:0001115	anterior thoracic spiracle occlusor muscle
110	80	70	HAO:0001116	laterocervical muscle
120	80	70	HAO:0001117	thoracic muscle
130	80	70	HAO:0001118	abdominal muscle
10	90	70	HAO:0001119	leg muscle
20	90	70	HAO:0001120	mesotibial spur
30	90	70	HAO:0001121	metatibial spur
40	90	70	HAO:0001122	procoxa
50	90	70	HAO:0001123	protrochanter
60	90	70	HAO:0001124	profemur
70	90	70	HAO:0001125	protarsus
80	90	70	HAO:0001126	second tarsomere of fore leg
90	90	70	HAO:0001127	third tarsomere of fore leg
100	90	70	HAO:0001128	fourth tarsomere of the fore leg
110	90	70	HAO:0001129	fifth tarsomere of the fore leg
120	90	70	HAO:0001130	mesotrochanter
130	90	70	HAO:0001131	mesofemur
10	100	70	HAO:0001132	mesotarsus
20	100	70	HAO:0001133	mesobasitarsus
30	100	70	HAO:0001134	second tarsomere of mid leg
40	100	70	HAO:0001135	third tarsomere of hind leg
50	100	70	HAO:0001136	third tarsomere of mid leg
60	100	70	HAO:0001137	fourth tarsomere of mid leg
70	100	70	HAO:0001138	fifth tarsomere of the mid leg
80	100	70	HAO:0001139	metatrochanter
90	100	70	HAO:0001140	metafemur
100	100	70	HAO:0001141	metatarsus
110	100	70	HAO:0001142	metabasitarsus
120	100	70	HAO:0001143	second tarsomere of hind leg
130	100	70	HAO:0001144	fourth tarsomere of hind leg
10	110	70	HAO:0001145	fifth tarsomere of hind leg
20	110	70	HAO:0001146	joint
30	110	70	HAO:0001147	abdominal mediotergite 3
40	110	70	HAO:0001148	first flagellomere
50	110	70	HAO:0001149	abdominal laterotergite 8
60	110	70	HAO:0001150	abdominal mediotergite 2
70	110	70	HAO:0001151	abdominal mediotergite 4
80	110	70	HAO:0001152	abdominal mediotergite 5
90	110	70	HAO:0001153	abdominal mediotergite 6
100	110	70	HAO:0001154	acidopore
110	110	70	HAO:0001155	acropleuron
120	110	70	HAO:0001156	acrotergite
130	110	70	HAO:0001157	adnotaular setae
10	120	70	HAO:0001158	adpetiolar strip
20	120	70	HAO:0001159	axillular line
30	120	70	HAO:0001160	axillary region of the fore wing
40	120	70	HAO:0001161	axillar depression
50	120	70	HAO:0001162	auxiliary propodeal carina
60	120	70	HAO:0001163	anteroventral cavity
70	120	70	HAO:0001164	anterior tentorio-scapal muscle
80	120	70	HAO:0001165	anterior stipito-palpal muscle
90	120	70	HAO:0001166	anterior second valvifer-second valvula muscle
100	120	70	HAO:0001167	anterior scutellum
110	120	70	HAO:0001168	anterior pronoto-laterocervical muscle
120	120	70	HAO:0001169	anterior mesonoto-metanotal muscle
130	120	70	HAO:0001170	anterior glossal plate
10	130	70	HAO:0001171	anterior flange of abdominal tergum nine
20	130	70	HAO:0001172	antennal muscle
30	130	70	HAO:0001173	annulus
40	130	70	HAO:0001174	anepimeron
50	130	70	HAO:0001175	anapleurite
60	130	70	HAO:0001176	banding pattern
70	130	70	HAO:0001177	basal articulation
80	130	70	HAO:0001178	admedian clypeal furrow
90	130	70	HAO:0001179	basal hooklet
100	130	70	HAO:0001180	basitarsal comb
110	130	70	HAO:0001181	foretarsal rake
120	130	70	HAO:0001182	cercal bristle
130	130	70	HAO:0001183	chela
10	10	80	HAO:0001184	clypeal tooth
20	10	80	HAO:0001185	clava
30	10	80	HAO:0001186	clavomere
40	10	80	HAO:0001187	clypeal carina
50	10	80	HAO:0001188	clypeogenal sulcus
60	10	80	HAO:0001189	crenulate ring of the metasoma
70	10	80	HAO:0001190	ctenidium
80	10	80	HAO:0001191	wing blade
90	10	80	HAO:0001192	ventral protibio-probasitarsal muscle
100	10	80	HAO:0001193	ventral metatibio-metabasitarsal muscle
110	10	80	HAO:0001194	ventral metapleuro-third axillary sclerite of hind wing muscle
120	10	80	HAO:0001195	ventral mesotibio-mesobasitarsal muscle
130	10	80	HAO:0001196	unguitractor plate of the protarsus
10	20	80	HAO:0001197	unguitractor plate of the metatarsus
20	20	80	HAO:0001198	unguitractor plate of the mesotarsus
30	20	80	HAO:0001199	tyloid
40	20	80	HAO:0001200	trochanteral fossa of the profemur
50	20	80	HAO:0001201	trochanteral fossa of the metafemur
60	20	80	HAO:0001202	trochanteral fossa of the mesofemur
70	20	80	HAO:0001203	transverse metepisternal carina
80	20	80	HAO:0001204	transscutal articulation
90	20	80	HAO:0001205	transepisternal line
100	20	80	HAO:0001206	tibial fossa of the profemur
110	20	80	HAO:0001207	tibial fossa of the femur
120	20	80	HAO:0001208	tibial condyle of the probasitarsus
130	20	80	HAO:0001209	tibial condyle of the metabasitarsus
10	30	80	HAO:0001210	tibial condyle of the mesobasitarsus
20	30	80	HAO:0001211	tibial articular process of the probasitarsus
30	30	80	HAO:0001212	tibial articular process of the metabasitarsus
40	30	80	HAO:0001213	tibial articular process of the mesobasitarsus
50	30	80	HAO:0001214	third mesopleuro-third axillary sclerite of fore wing muscle
60	30	80	HAO:0001215	tergal muscle
70	30	80	HAO:0001216	metanoto-metacoxal muscle
80	30	80	HAO:0001217	subomaulus
90	30	80	HAO:0001218	subforaminal bridge
100	30	80	HAO:0001219	subapical tooth
110	30	80	HAO:0001220	subantennal groove
120	30	80	HAO:0001221	subalar ridge
130	30	80	HAO:0001222	strigilis
10	40	80	HAO:0001223	sternal muscle
20	40	80	HAO:0001224	squama
30	40	80	HAO:0001225	spiracular muscle
40	40	80	HAO:0001226	tooth number 2
50	40	80	HAO:0001227	tooth number 3
60	40	80	HAO:0001228	tooth number 4
70	40	80	HAO:0001229	scutellum
80	40	80	HAO:0001230	scutellar plate
90	40	80	HAO:0001231	proximodorsal process of the protibia
100	40	80	HAO:0001232	proximodorsal process of the metatibia
110	40	80	HAO:0001233	proximodorsal process of the mesotibia
120	40	80	HAO:0001234	proximal profemoral apodeme
130	40	80	HAO:0001235	proximal mesofemoral apodeme
10	50	80	HAO:0001236	proximal condyle of the tarsomere
20	50	80	HAO:0001237	proximal articular process of the tarsomere
30	50	80	HAO:0001238	protrochantero-profemoral muscle
40	50	80	HAO:0001239	protrochantero-profemoral joint
50	50	80	HAO:0001240	protrochantero-profemoral articulation
60	50	80	HAO:0001241	femoral condyle of the protrochanter
70	50	80	HAO:0001242	protrochanteral apodeme
80	50	80	HAO:0001243	protrochantellus
90	50	80	HAO:0001244	protibio-probasitarsal joint
100	50	80	HAO:0001245	protibio-probasitarsal articulation
110	50	80	HAO:0001246	protibio-pretarsus of the protarsus muscle
120	50	80	HAO:0001247	protelotarsus
